,Article_ID,title,category,FK_Grade,Lex_Div,Title_Lex_Div,Title_FK_Grade,authors,date,fact,main,url
272,272,What Hillary’s Goldman Sachs Speeches Revealed About Changing Tides In The Koreas,Conspiracy-Pseudoscience,20.0,0.011544715447154472,0.38271604938271603,13.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/What_Hillary%E2%80%99s_Goldman_Sachs_Speeches_Revealed_About_Changing_Tides_In_The_Koreas/58001/0/38/38/Y/M.html
273,273,"3 dead, 1 injured in Fresno shooting spree, suspect shouts 'Allahu akbar' upon arrest",Conspiracy-Pseudoscience,11.0,0.0297427652733119,0.29411764705882354,9.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/3_dead%2C_1_injured_in_Fresno_shooting_spree%2C_suspect_shouts_%27Allahu_akbar%27_upon_arrest/58005/0/38/38/Y/M.html
274,274,Exxon Seeks U.S. Waiver to Work in Russia Despite Sanctions,Conspiracy-Pseudoscience,18.0,0.03188405797101449,0.3728813559322034,11.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/Exxon_Seeks_U.S._Waiver_to_Work_in_Russia_Despite_Sanctions/58020/0/38/38/Y/M.html
275,275,"Parents in Germany face $26,500 fine if they don’t destroy controversial ‘My Friend Cayla’ dolls",Conspiracy-Pseudoscience,16.0,0.03586206896551724,0.3125,8.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/Parents_in_Germany_face_%2426%2C500_fine_if_they_don%E2%80%99t_destroy_controversial_%E2%80%98My_Friend_Cayla%E2%80%99_dolls%3A_%27/58003/0/38/38/Y/M.html
276,276,FRAUD ALLEGATIONS TO TEST TURKISH PRESIDENT ERDOGAN’S NEW AUTHORITARIAN POWERS,Conspiracy-Pseudoscience,17.0,0.009455456823877877,0.24358974358974358,20.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/FRAUD_ALLEGATIONS_TO_TEST_TURKISH_PRESIDENT_ERDOGAN%E2%80%99S_NEW_AUTHORITARIAN_POWERS/58012/0/38/38/Y/M.html
277,277,"21,000 drug convictions set to be quashed after Massachusetts chemist tampered with evidence",Conspiracy-Pseudoscience,13.0,0.06191950464396285,0.2826086956521739,13.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/21%2C000_drug_convictions_set_to_be_quashed_after_Massachusetts_chemist_tampered_with_evidence/58017/0/38/38/Y/M.html
278,278,"Facial recognition is coming to US airports, fast-tracked by Trump",Conspiracy-Pseudoscience,15.0,0.030867482703565728,0.3939393939393939,10.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/Facial_recognition_is_coming_to_US_airports%2C_fast-tracked_by_Trump/58004/0/38/38/Y/M.html
279,279,Ex-NFL Star Aaron Hernandez Found Dead After Hanging Himself In Prison,Conspiracy-Pseudoscience,13.0,0.034045008655510675,0.4,11.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/Ex-NFL_Star_Aaron_Hernandez_Found_Dead_After_Hanging_Himself_In_Prison/58008/0/38/38/Y/M.html
280,280,Justice! Cop Goes to Prison for Kicking Handcuffed Man Who Called Him 'Stormtrooper',Conspiracy-Pseudoscience,11.0,0.018208516886930984,0.35714285714285715,6.0,"Ron Barth, Jack Burns Is An Educator Journalist Investigative Reporter Advocate Of Natural Medicine, Jack Burns, The Cat S Vagina, Amor Terra",2017-04-19 10:59:23-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/storm-trooper-gets-9-22-months-prison-kicking-unarmed-man-face/
281,281,"Cops Raid Wrong House Twice, Still Conduct Search",Conspiracy-Pseudoscience,13.0,0.022222222222222223,0.4897959183673469,6.0,"Matt Agorist Is An Honorably Discharged Veteran Of The Usmc Former Intelligence Operator Directly Tasked The Nsa This Prior Experience Gives Him Unique Insight Into The World Of Government Corruption The American Police State Agorist Has Been An Independent Journalist For Over A Decade Has Been Featured On Mainstream Networks Around The World Agorist Is Also The Editor At Large At The Free Thought Project, Matt Agorist",2014-05-14 18:30:58-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/gross-incompetence-cops-raid-wrong-house-twice-conduct-search/
282,282,"Cop Snaps, Shatters Man's Car Window With His Bare Hands 'For No Reason'",Conspiracy-Pseudoscience,10.0,0.013830426939266387,0.3333333333333333,3.0,"Vain Freeman, Dave Hockey, Bill The Eighth, Mechelle Owens, David Fallon, The Cat S Vagina, Julian Balfour, Christine F, Matt Agorist Is An Honorably Discharged Veteran Of The Usmc Former Intelligence Operator Directly Tasked The Nsa This Prior Experience Gives Him Unique Insight Into The World Of Government Corruption The American Police State Agorist Has Been An Independent Journalist For Over A Decade Has Been Featured On Mainstream Networks Around The World Agorist Is Also The Editor At Large At The Free Thought Project, Bill Bradsky",2017-04-15 08:00:26-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/watch-cop-snaps-forcefully-shatters-mans-car-window-for-no-damn-reason/
283,283,"24 Years Ago Today, US Govt Used Chemical Weapons On Its Own People, Killing Women & Children",Conspiracy-Pseudoscience,14.0,0.011188607962801512,0.3763440860215054,9.0,"Jack Burns Is An Educator Journalist Investigative Reporter Advocate Of Natural Medicine, Jack Burns",2017-04-19 09:20:31-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/federal-government-gasses-nearly-80-americans-impunity/
284,284,Cop Ordered to Pay $415K of Own Money to Family of Unarmed Teen He Killed,Conspiracy-Pseudoscience,12.0,0.010501750291715286,0.3835616438356164,6.0,"Ron Barth, Lord Humungus, David Wei, J P, Matt Agorist Is An Honorably Discharged Veteran Of The Usmc Former Intelligence Operator Directly Tasked The Nsa This Prior Experience Gives Him Unique Insight Into The World Of Government Corruption The American Police State Agorist Has Been An Independent Journalist For Over A Decade Has Been Featured On Mainstream Networks Around The World Agorist Is Also The Editor At Large At The Free Thought Project, Amor Terra, Bill The Eighth, Citizen Quasar, G Ma G, The Cat S Vagina",2017-04-17 11:06:32-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/personally-liable-shooting-death-court/
285,285,"Govt & Media Doing Exact Same Thing It Did To Start Iraq War, And Americans are Buying It",Conspiracy-Pseudoscience,16.0,0.013207210422987685,0.34831460674157305,9.0,"Justin Gardner Is A Peaceful Free-thinker With A Background In The Biological Sciences He Is Interested In Bringing Rationality Back Into The National Discourse Independent Journalism As A Challenge To The Status Quo Gardner Finds Inspiration In The Garden People Who Promote Peace Goodwill To All Life, Josh Stern, The Cat S Vagina, Justin Gardner, Heretic Jones, John C Carleton",2017-04-18 08:30:25-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/govt-media-doing-exact-same-thing-it-did-to-start-iraq-war-and-americans-are-buying-it/
286,286,"3 Cops in 1 Night, in the Same Town, All Arrested for DUI",Conspiracy-Pseudoscience,14.0,0.014764213309828118,0.49122807017543857,2.0,"Jack Burns Is An Educator Journalist Investigative Reporter Advocate Of Natural Medicine, Jack Burns, The Cat S Vagina, Heretic Jones, Phil Freeman, Abz B Zbas",2017-04-18 12:00:20-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/literal-st-storm-controversy-san-antonio-police-officers-arrested-dui/
287,287,"Leaked Email Shows Big Pharma Conspired to Destroy Cancer Medicine for 4,000% Profit Increase",Conspiracy-Pseudoscience,16.0,0.0137524557956778,0.3548387096774194,13.0,"Matt Agorist Is An Honorably Discharged Veteran Of The Usmc Former Intelligence Operator Directly Tasked The Nsa This Prior Experience Gives Him Unique Insight Into The World Of Government Corruption The American Police State Agorist Has Been An Independent Journalist For Over A Decade Has Been Featured On Mainstream Networks Around The World Agorist Is Also The Editor At Large At The Free Thought Project, David Salas, The Cat S Vagina, Matt Agorist",2017-04-14 12:28:15-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/pharma-destroying-cancer-medicine-profit/
288,288,Dozens of Police Departments Suspended for 'Losing' US Military-grade Weaponry,Conspiracy-Pseudoscience,16.0,0.019859456156431407,0.358974358974359,14.0,The Free Thought Project,2014-08-27 10:16:52-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/dozens-police-departments-suspended-losing-military-grade-weaponry/
289,289,China Issues Dire Warning — New Korean War Could Break Out 'At Any Moment',Conspiracy-Pseudoscience,18.0,0.0195578231292517,0.40540540540540543,9.0,"The Free Thought Project, Abdul Karim",2017-04-14 18:33:51-05:00,MIXED,http://thefreethoughtproject.com,http://thefreethoughtproject.com/china-issues-warning-new-korean-war/
290,290,"Robert Reich And Anderson Cooper Team Up, Utterly Destroy Trumper Jeffrey Lord On Air – Democratic Review",Questionable Sources,12.0,0.04660194174757282,0.3047619047619048,13.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/robert-reich-and-anderson-cooper-team-up-utterly-destroy-trumper-jeffrey-lord-on-air/
291,291,"“He Spiked The Football Quite Early!,” Tom Perez Slams Trump’s ‘Victory’ Tweet – Democratic Review",Questionable Sources,10.0,0.041908446163765316,0.3877551020408163,9.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/he-spiked-the-football-quite-early-tom-perez-slams-trumps-victory-tweet/
292,292,"Hardcore Trumper GOP Senator Just Publicly Blasted Donald For His Golf Trips, Ouch [Details] – Democratic Review",Questionable Sources,18.0,0.03487124463519313,0.32142857142857145,11.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/hardcore-trumper-gop-senator-just-publicly-blasted-donald-for-his-golf-trips-ouch-details/
293,293,Just In: Republican House Oversight Committee Chairman Makes Game-Changing Announcement – Democratic Review,Questionable Sources,13.0,0.0397796817625459,0.308411214953271,21.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/just-in-republican-house-oversight-committee-chairman-makes-game-changing-announcement/
294,294,"African-American Student Leaves Alt-Right Neo-Nazi Speechless, You’ll Cheer – Democratic Review",Questionable Sources,9.0,0.03530979347101932,0.3473684210526316,20.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/african-american-student-leaves-alt-right-neo-nazi-speechless-youll-cheer/
295,295,"Fox News Cans Bill O’Reilly, He’s Finished – Democratic Review",Questionable Sources,9.0,0.03490627020038785,0.46774193548387094,8.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/breaking-fox-news-cans-bill-oreilly-hes-finished/
296,296,"President Trump To Help Oil Giant In The Most Disgusting Way, You’ll Puke – Democratic Review",Questionable Sources,10.0,0.03937007874015748,0.3763440860215054,10.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/president-trump-to-help-oil-giant-in-the-most-disgusting-way-youll-puke/
297,297,"Democrat Replaces Republican Lawmaker In Election, Here We Go – Democratic Review",Questionable Sources,11.0,0.03945008965929468,0.345679012345679,15.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/breaking-democrat-replaces-republican-lawmaker-in-election-here-we-go/
298,298,"GOP Writer Reveals Reason Why Trump Won’t Be Reelected in 2020, It’s Harsh – Democratic Review",Questionable Sources,14.0,0.027979274611398965,0.3617021276595745,9.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/gop-writer-reveals-reason-why-trump-wont-be-reelected-in-2020-its-harsh/
299,299,"President Trump Disrespects Melania In Public, Again. It’s Sick [PHOTOS] – Democratic Review",Questionable Sources,9.0,0.04392587508579272,0.391304347826087,7.0,Unknown,None,,http://democraticreview.com,http://democraticreview.com/breaking-presidenttrump-disrespects-melania-in-public-again-its-sick-photos/
300,300,Clooney Begged For Open Borders... Now Massive Refugee Camp Is Erected In His Front Yard,Questionable Sources,13.0,0.01633045148895293,0.36363636363636365,10.0,Unknown,2017-04-12 21:40:07+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/clooney-begged-open-borders-now-massive-refugee-erected-front-yard/
301,301,Trump Shocks America With MAJOR Announcement on Easter Morning,Questionable Sources,13.0,0.028084252758274825,0.4032258064516129,14.0,Unknown,2017-04-16 16:56:46+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/breaking-news-trump-shocks-america-major-announcement-easter-morning/
302,302,Female Marine Gunnery Sgt. Gives Elizabeth Warren a LESSON She’ll Never Forget,Questionable Sources,8.0,0.020254033642293168,0.3717948717948718,8.0,Unknown,2017-04-17 21:13:38+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/female-marine-gunnery-sgt-gives-elizabeth-warren-lesson-shell-never-forget/
303,303,Democrats Threaten to CUT OFF Medicare & Social Security to “Punish” Trump. Your Response?,Questionable Sources,14.0,0.020380434782608696,0.36666666666666664,8.0,Unknown,2017-04-17 16:42:10+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/alert-democrats-threaten-cut-off-medicare-social-security-punish-trump-response/
304,304,Nasty Chelsea Clinton Slanders Donald Trump... GETS SHUT DOWN IMMEDIATELY!,Questionable Sources,16.0,0.03302097278000892,0.4594594594594595,7.0,Unknown,2017-04-14 23:17:29+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/nasty-chelsea-clinton-slanders-donald-trump-gets-shut-immediately/
305,305,Everyone Is Talking About What Melania Trump Did at Church Yesterday – Watch Closely...,Questionable Sources,10.0,0.039603960396039604,0.367816091954023,9.0,Unknown,2017-04-17 15:42:40+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/everyone-talking-melania-trump-church-yesterday-watch-closely/
306,306,Ted Cruz Announces Major “Term Limits” Bill. Do You Support?,Questionable Sources,7.0,0.02104887620406707,0.5,3.0,Unknown,2017-04-18 20:08:35+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/poll-ted-cruz-announces-major-term-limits-bill-support/
307,307,Entitled Muslim Refuses to Remove Hijab at Airport – Gets a HARSH Slap of Reality!,Questionable Sources,13.0,0.025606469002695417,0.34146341463414637,9.0,Unknown,2017-04-17 16:59:57+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/entitled-muslim-refuses-remove-hijab-airport-gets-harsh-slap-reality/
308,308,Rosie O’Donnell Gets DEVASTATING NEWS After Attacking 10-Yr--Old Barron Trump – SHE'S DONE!,Questionable Sources,11.0,0.03286590709903593,0.43956043956043955,7.0,Unknown,2017-04-19 15:43:38+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/rosie-odonnell-gets-devastating-news-attacking-10-yr-old-barron-trump-shes-done/
309,309,Supreme Court Gives Obama Some TERRIBLE NEWS – This Is Why We Needed Gorsuch!,Questionable Sources,14.0,0.04304381245196003,0.4025974025974026,9.0,Unknown,2017-04-17 20:14:41+00:00,,http://donaldtrumpnews.co,http://donaldtrumpnews.co/news/supreme-court-gives-obama-terrible-news-needed-gorsuch/
310,310,Trump administration crosses a Red Line in Syria,Questionable Sources,15.0,0.011531808571977706,0.3958333333333333,11.0,Unknown,2017-04-19 00:36:15+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/rubicon-trump-administration-crosses-red-line-syria/
311,311,"CIA and MI5 hacked Samsung Smart TV's to spy on people, even when switched off",Questionable Sources,13.0,0.022397476340694007,0.41025641025641024,4.0,Unknown,2017-03-08 13:57:17+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/cia-mi5-hacked-samsung-smart-tvs-spy/
312,312,"Don’t judge Iran by 5th century BC, we live in a different world",Questionable Sources,16.0,0.027129938124702522,0.421875,3.0,Unknown,2017-03-10 13:51:57+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/putin-netanyahu-dont-judge-iran/
313,313,Turkey to scam its citizens of gold in new clever way – 'to help them earn money',Questionable Sources,14.0,0.023232822540781017,0.32098765432098764,5.0,Unknown,2017-04-13 22:23:31+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/turkey-scam-citizens-gold-earn-money/
314,314,Trump regime seeks to overthrow democratically elected Syrian government,Questionable Sources,17.0,0.026876737720111215,0.3194444444444444,18.0,Unknown,2017-04-09 23:20:18+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/trump-regime-overthrow-democratically-elected-syrian-government/
315,315,White House press secretary Sean Spicer,Questionable Sources,15.0,0.0492091388400703,0.4358974358974359,12.0,Unknown,2017-04-12 17:17:48+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/goal-destabilize-syria-white-house-press-secretary-sean-spicer/
316,316,Veterans using ayahuasca to cure depression and PTSD,Questionable Sources,13.0,0.008692267773741567,0.40384615384615385,14.0,Unknown,2016-12-24 21:09:30+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/veterans-ayahuasca-cure-depression-ptsd/
317,317,Wall Street reform rules may be eliminated,Questionable Sources,16.0,0.018354430379746836,0.42857142857142855,10.0,Unknown,2017-04-12 17:36:25+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/trumps-bankers-wall-street-reform-rules-eliminated/
318,318,"Democrats now less popular than Trump, GOP and mainstream media",Questionable Sources,14.0,0.022201665124884366,0.36507936507936506,9.0,Unknown,2017-03-11 21:44:37+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/democrats-less-popular-trump-gop-mainstream-media/
319,319,Maduro planning to swap Venezuela's gold for dollars,Questionable Sources,22.0,0.012788219337337725,0.38461538461538464,8.0,Unknown,2017-04-20 00:54:14+00:00,,http://www.hangthebankers.com,http://www.hangthebankers.com/maduro-swap-venezuela-gold-dollars/
320,320,The news you're not supposed to know...,Questionable Sources,16.0,0.008163687093107368,0.4358974358974359,2.0,Unknown,None,,http://www.informationliberation.com,http://www.informationliberation.com
321,321,"WikiLeaks Says CIA Hid Their Hack Attacks As Efforts By Russians, Others",Questionable Sources,18.0,0.07993197278911565,0.4027777777777778,8.0,Unknown,2017-04-04 01:28:43+02:00,,http://myzonetoday.com,http://myzonetoday.com/wikileaks-says-cia-hid-hack-attacks-efforts-russians-others/
322,322,Ivanka Makes Devastating Announcement… Please Send Your Prayers,Questionable Sources,11.0,0.028656716417910448,0.4126984126984127,19.0,Unknown,2017-03-19 00:03:26+02:00,,http://myzonetoday.com,http://myzonetoday.com/iiiivanka-makes-devastating-announcement-please-send-prayers/
323,323,Guilfoyle Lights Snoop Dogg Up With Devastating News For Threatening Trump,Questionable Sources,10.0,0.05333333333333334,0.3783783783783784,11.0,Unknown,2017-03-19 23:57:27+02:00,,http://myzonetoday.com,http://myzonetoday.com/guilfoyle-lights-snoop-dogg-devastating-news-threatening-trump/
324,324,Sean Hannity On The Brink Of Being Fired From Fox… Calls For Fans Supporth,Questionable Sources,11.0,0.043401240035429584,0.3783783783783784,5.0,Unknown,2017-03-22 00:52:13+02:00,,http://myzonetoday.com,http://myzonetoday.com/sean-hannity-brink-fired-fox-calls-fans-support/
325,325,Faulkner Demolishes Chris Matthews For Claiming That Susan Rice Is Only In Trouble ‘Because She’s Black’,Questionable Sources,7.0,0.033397559409120106,0.2980769230769231,13.0,Unknown,2017-04-07 23:33:19+02:00,,http://myzonetoday.com,http://myzonetoday.com/faulkner-demolishes-chris-matthews-claiming-susan-rice-trouble-shes-black/
326,326,NEWS If You Voted For Donald Trump You’re About To Be Very Happy You Did,Questionable Sources,11.0,0.03821062441752097,0.4166666666666667,8.0,Unknown,2017-03-18 23:51:36+02:00,,http://myzonetoday.com,http://myzonetoday.com/nnnews-voted-donald-trump-youre-happy/
327,327,"White House Rat Has Been Exposed Leaking Information, Here’s Who It Is",Questionable Sources,15.0,0.0423572744014733,0.38571428571428573,12.0,Unknown,2017-03-27 12:18:45+02:00,,http://myzonetoday.com,http://myzonetoday.com/white-house-rat-exposed-leaking-information-heres/
328,328,Donald Trump Signs “National Vietnam War Veterans Day” Into Law,Questionable Sources,12.0,0.03305785123966942,0.42857142857142855,10.0,Unknown,2017-03-30 21:32:13+02:00,,http://myzonetoday.com,http://myzonetoday.com/donald-trump-signs-national-vietnam-war-veterans-day-law/
329,329,School Board Member Posts 1 Question About Certain Muslims… All Hell Breaks Loose,Questionable Sources,15.0,0.026956521739130435,0.345679012345679,13.0,Unknown,2017-03-26 23:38:43+02:00,,http://myzonetoday.com,http://myzonetoday.com/school-board-member-posts-1-question-certain-muslims-hell-breaks-loose/
330,330,Melania Trump visits home for abused kids and it barely makes local news … press covers her SHOES!,Questionable Sources,13.0,0.023270055113288425,0.30612244897959184,9.0,Unknown,2017-04-18 00:37:02+02:00,,http://myzonetoday.com,http://myzonetoday.com/mmmmelania-trump-visits-home-abused-kids-barely-makes-local-news-press-covers-shoes/
331,331,Good Intuition in Gambling Is Just a Well-Calculated Strategy,Questionable Sources,15.0,0.017171401810802372,0.39344262295081966,14.0,"View All Posts, Ben Davis, V Prendergast",2017-04-11 17:01:33-07:00,,http://newsexaminer.net,http://newsexaminer.net/gaming/good-intuition-gambling-just-well-calculated-strategy/
332,332,The Benefits of Trade Finance When Running a Small Business,Questionable Sources,11.0,0.021719038817005546,0.3898305084745763,9.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-04-17 09:07:15-07:00,,http://newsexaminer.net,http://newsexaminer.net/finance/benefits-trade-finance-running-small-business/
333,333,"""PATTERN RECOGNITION"" new works by JJ Horner",Questionable Sources,14.0,0.02948303715670436,0.5227272727272727,2.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-04-18 01:57:20-07:00,,http://newsexaminer.net,http://newsexaminer.net/art/pattern-recognition-new-works-jj-horner/
334,334,Mysterious Mansions and Mystical Mandalas: Engaging Android Apps You'll Love,Questionable Sources,11.0,0.02073306182895224,0.3157894736842105,12.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-04-17 08:40:34-07:00,,http://newsexaminer.net,http://newsexaminer.net/tech/mysterious-mansions-mystical-mandalas-engaging-android-apps-youll-love/
335,335,Homework Help Assistance for College Students,Questionable Sources,12.0,0.01462225832656377,0.5111111111111111,14.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-04-10 12:35:34-07:00,,http://newsexaminer.net,http://newsexaminer.net/education/homework-help-assistance-college-students/
336,336,Waldo's Colorful Past Revealed in Recently-Discovered Photos,Questionable Sources,10.0,0.06048906048906049,0.4,15.0,"View All Posts, V Prendergast, Willi Schmid",2017-04-16 08:19:49-07:00,,http://newsexaminer.net,http://newsexaminer.net/humor/waldos-colorful-past-revealed-recently-discovered-photos/
337,337,Paul Horner: Internet News Satirist And Writer,Questionable Sources,13.0,0.0023892100192678227,0.45652173913043476,8.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-04-16 00:15:44-07:00,,http://newsexaminer.net,http://newsexaminer.net/paul-horner-news/paul-horner-news-internet-news-satirist-writer-news-examiner/
338,338,Graffiti Artist Banksy Arrested In London; Identity Revealed,Questionable Sources,11.0,0.009667440061871617,0.36666666666666664,12.0,"View All Posts, V Prendergast, Jimmy Rustling",2015-02-22 06:00:15-07:00,,http://newsexaminer.net,http://newsexaminer.net/crime/graffiti-artist-banksy-arrested-identity-revealed/
339,339,Springboards and Hurdles for the eSports Industry in 2017,Questionable Sources,12.0,0.020800627943485087,0.43859649122807015,4.0,"Frank Kremer, View All Posts, V Prendergast",2017-02-15 10:37:34-07:00,,http://newsexaminer.net,http://newsexaminer.net/gaming/springboards-hurdles-esports-industry-2017/
340,340,Trump Signs Executive Order Implementing Gay-To-Straight Programs In All Schools Nationwide,Questionable Sources,13.0,0.014666938276634752,0.34065934065934067,18.0,"View All Posts, V Prendergast, Jimmy Rustling",2017-02-23 10:05:18-07:00,,http://newsexaminer.net,http://newsexaminer.net/education/trump-executive-order-gay-straight-programs-schools-nationwide/
341,341,"North Korea 'Prepares For War' As Order Given In Capital City Of Pyongyang, Citizens Evacuate",Questionable Sources,13.0,0.040348101265822785,0.3548387096774194,11.0,Libertarian Journalist,2017-04-12 21:05:17+00:00,,https://teddystick.com,https://teddystick.com/north-korea-prepares-war-sirens-go-off-capital-city-pyongyand-citizens-told-evacuate/
342,342,You Knew Obama Wasn't Going Back To Chicago,Questionable Sources,9.0,0.034222737819025524,0.5813953488372093,6.0,Libertarian Journalist,2017-04-17 19:03:10+00:00,,https://teddystick.com,https://teddystick.com/knew-obama-wasnt-going-back-chicago/
343,343,"North Korean Military Official: If President Trump Wants, He Will Get It",Questionable Sources,12.0,0.036180308422301306,0.4166666666666667,7.0,Libertarian Journalist,2017-04-15 03:13:00+00:00,,https://teddystick.com,https://teddystick.com/north-korean-military-official-if-president-trump-wants-he-will-get-it/
344,344,Bill O'Reilly Fired From Fox After News Breaks That 5 People Were Involved,Questionable Sources,15.0,0.03134240094618569,0.43243243243243246,9.0,Libertarian Journalist,2017-04-19 18:51:13+00:00,,https://teddystick.com,https://teddystick.com/bill-oreilly-fired-from-fox-news-after-allegations-surface-showing-5-women-were-involved/
345,345,VP Pence To Japan: We Will Confront 100% Of North Korean Nuclear Threat,Questionable Sources,16.0,0.034574468085106384,0.38028169014084506,5.0,Libertarian Journalist,2017-04-18 16:15:00+00:00,,https://teddystick.com,https://teddystick.com/vp-pence-to-japan-we-will-confront-100-of-north-korean-nuclear-threat/
346,346,Ranking Democrat Of Intelligence Committee Called To Step Down Following Judicial Watch Press Release,Questionable Sources,15.0,0.022448979591836733,0.3069306930693069,17.0,Libertarian Journalist,2017-04-14 21:24:05+00:00,,https://teddystick.com,https://teddystick.com/democrat-ranking-member-of-select-committee-on-intel-to-step-down-following-judicial-watch-press-release/
347,347,"Rep. Chaffetz To Retire, Step Down From His Position As Chair Of House Oversight & Government Reform Committee",Questionable Sources,12.0,0.03263777421080792,0.2909090909090909,12.0,Libertarian Journalist,2017-04-19 15:26:06+00:00,,https://teddystick.com,https://teddystick.com/rep-chaffetz-to-step-down-from-his-position-as-chair-of-house-oversight-government-reform-committee/
348,348,"Senator Schumer Being Investigated For Ties To Pennsylvania Man, Terrorist Network That Led Coup",Questionable Sources,13.0,0.0369284876905041,0.3333333333333333,13.0,Libertarian Journalist,2017-04-17 20:54:22+00:00,,https://teddystick.com,https://teddystick.com/senator-schumer-investigated-ties-pennsylvania-man-terrorist-network-led-coup/
349,349,"President Trump Orders U.S. Military to Drop 10-Ton Bomb on ISIS, Nicknamed ""Mother of All Bombs""",Questionable Sources,12.0,0.03625209146681539,0.38144329896907214,7.0,Libertarian Journalist,2017-04-13 17:06:41+00:00,,https://teddystick.com,https://teddystick.com/president-trump-orders-u-s-military-drop-10-ton-bomb-isis-nicknamed-mother-bombs/
350,350,"Election Manager Leaves Van Unlocked In Parking Lot, Machines Stolen Hours Before Special Election",Questionable Sources,13.0,0.041979010494752625,0.30612244897959184,17.0,Libertarian Journalist,2017-04-18 15:50:44+00:00,,https://teddystick.com,https://teddystick.com/election-manager-leaves-van-unlocked-parking-lot-machines-stolen-hours-special-election/
351,351,Trump’s 28 Point Plan For His Presidency REVEALED… This is EXACTLY What America Needs! – The Washington Feed,Questionable Sources,16.0,0.011223862238622387,0.3611111111111111,6.0,Unknown,2017-01-22 00:27:53+00:00,,http://washingtonfeed.com,http://washingtonfeed.com/breaking-trumps-28-point-plan-for-his-presidency-revealed-this-is-exactly-what-america-needs.html
352,352,Massive Movement To Overthrow George Soros Explodes In Macedonia – The Washington Feed,Questionable Sources,20.0,0.023255813953488372,0.3372093023255814,16.0,Unknown,2017-01-22 15:25:31+00:00,,http://washingtonfeed.com,http://washingtonfeed.com/massive-movement-to-overthrow-george-soros-explodes-in-macedonia.html
353,353,"Muslim “refugees” lay on the ground, blocking transportation in protest of Trump’s presidency… How would you respond? – The Washington Feed",Questionable Sources,16.0,0.022517534145441123,0.2446043165467626,8.0,Unknown,2017-01-04 10:49:21+00:00,,http://washingtonfeed.com,http://washingtonfeed.com/muslim-refugees-lay-on-the-ground-blocking-transportation-in-protest-of-trumps-presidency-how-would-you-respond.html
